index,V5,V11,V12,V13,V14,V22,V25,V27,Class
684725,303,1696,0,1,60,2.4814,0.3333,0.633,1
61988,308,1698,0,1,60,2.4885,0.5714,0.8153,1
131766,139,1696,0,1,60,2.143,0.6087,0.3464,1
523060,187,1362,1,0,200,2.2718,0.4286,0.417,1
334178,872,1387,0,1,40,2.9405,-0.9509,0.9987,1
143392,170,1687,0,1,200,2.2304,-0.7895,0.5029,1
497899,1753,1358,0,1,40,3.2438,-0.5265,1.0,1
2750,49,1358,0,1,50,1.6902,-0.2222,0.1687,1
578633,383,1376,0,1,40,2.5832,-0.4054,0.9681,1
383605,162,1360,0,1,40,2.2095,-0.7105,0.6839,1
528628,1107,1353,0,1,70,3.0442,-0.8561,1.0,1
61415,178,1353,0,1,70,2.2504,0.0,0.6574,1
237929,131,1227,0,1,40,2.1173,-0.9706,0.2482,1
813233,660,1360,1,0,80,2.8195,-0.9467,0.9975,1
792470,29,1358,0,1,50,1.4624,-0.7647,0.1734,1
196775,1228,1666,0,1,40,3.0892,0.1522,0.9999,1
218921,536,1670,0,1,40,2.7292,-0.8824,0.9979,1
372258,1695,1668,0,1,40,3.2292,-0.9409,1.0,1
943759,955,1666,0,1,40,2.98,-0.8440000000000001,1.0,1
518201,75,1664,0,1,40,1.8751,-0.4706,0.2699,1
216575,62,1370,1,0,80,1.7924,-0.65,0.2532,1
930582,68,1370,1,0,80,1.8325,-0.8461,0.2105,1
603579,78,1370,1,0,80,1.8921,-0.3333,0.3601,1
218133,49,1366,1,0,80,1.6902,-0.6875,0.1852,1
310701,57,1364,1,0,80,1.7559,-0.84,0.2061,1
225992,52,1360,1,0,80,1.716,-0.7895,0.1812,1
872891,77,1356,1,0,80,1.8865,-0.4706,0.2699,1
344448,46,1354,1,0,80,1.6628,-0.1111,0.1773,1
204330,59,1360,1,0,80,1.7708,-0.5294,0.2482,1
941449,4307,1360,1,0,100,3.6342,-0.9478,1.0,1
428598,11797,1358,1,0,100,4.0718,-0.9514,1.0,1
715563,10166,1360,1,0,100,4.0072,-0.9472,1.0,1
29296,359,1360,1,0,100,2.5551,-0.5714,0.9537,1
908493,6670,1356,1,0,100,3.8241,-0.9447,1.0,1
401687,981,1360,1,0,100,2.9917,-0.8681,1.0,1
267469,1535,1358,1,0,100,3.1861,-0.9086,1.0,1
511916,15775,1354,1,0,100,4.198,-0.9739,1.0,1
132323,1851,1352,1,0,100,3.2674,-0.9592,1.0,1
929426,343,1358,0,1,40,2.5353,-0.9158,0.9549,1
828164,194,1356,0,1,40,2.2878,-0.8947,0.5659,1
243938,527,1358,0,1,40,2.7218,-0.8962,0.9969,1
914544,368,1356,0,1,40,2.5659,-0.92,0.965,1
928820,130,1362,0,1,40,2.1139,-0.85,0.3977,1
485691,226,1360,0,1,40,2.3541,-0.8542,0.556,1
447667,3256,1356,0,1,40,3.5127,-0.9604,1.0,1
149237,202,1360,0,1,40,2.3054,-0.9315,0.6031,1
769204,122,1356,0,1,40,2.0864,-0.9138,0.4796,1
207014,119,1356,0,1,40,2.0756,-0.7037,0.3601,1
737527,111,1358,0,1,40,2.0453,-0.8461,0.3882,1
919617,55,1387,0,1,40,1.7404,0.5,0.204,1
209222,1111,1627,0,1,40,3.0457,0.5343,1.0,1
816699,665,1627,0,1,40,2.8228,0.3571,0.9961,1
708384,512,1627,0,1,40,2.7093,0.5116,0.9821,1
566090,2243,1627,0,1,40,3.3508,0.3366,1.0,1
495115,181,1354,0,1,40,2.2577,-0.2273,0.6173,1
821224,144,1646,1,0,80,2.1584,-0.1177,0.4219,1
243453,126,1353,0,1,185,2.1004,0.1429,0.2901,1
13727,197,1353,0,1,185,2.2945,0.1765,0.3945,1
558856,172,1387,0,1,40,2.2355,0.0,0.374,1
251300,66,1687,1,0,80,1.8195,0.2,0.1852,1
616101,68,1687,1,0,80,1.8325,-0.1818,0.2051,1
22405,64,1687,1,0,80,1.8062,-0.2,0.1852,1
953430,60,1687,1,0,70,1.7781,0.0,0.1862,1
461067,48,1687,1,0,70,1.6812,0.1111,0.1773,1
558634,31,1687,1,0,70,1.4914,-0.25,0.1551,1
223204,69,1687,1,0,70,1.8389,0.1,0.1954,1
152475,87,1687,1,0,100,1.9395,0.0,0.23,1
502930,70,1687,1,0,100,1.8451,0.0909,0.2173,1
735374,85,1687,1,0,100,1.9294,0.3846,0.2105,1
379817,54,1687,1,0,100,1.7324,-0.1111,0.1773,1
761236,41,1687,1,0,100,1.6128,-0.4545,0.1715,1
319935,57,1687,1,0,100,1.7559,-0.3636,0.1822,1
340889,170,1353,1,0,50,2.2304,0.4762,0.3834,1
585165,258,1353,1,0,50,2.4116,0.4231,0.6422,1
147450,198,1353,0,1,50,2.2967,0.0,0.4779,1
317590,128,1364,1,0,70,2.1072,0.1333,0.3285,1
457965,68,1364,1,0,70,1.8325,-0.1818,0.2051,1
580285,113,1362,1,0,70,2.0531,0.0667,0.3509,1
629257,212,1362,1,0,70,2.3263,0.2727,0.5822,1
165611,60,1364,1,0,70,1.7781,0.2,0.1852,1
443420,99,1362,1,0,70,1.9956,-0.0833,0.2432,1
450370,74,1364,1,0,70,1.8692,-0.0833,0.2432,1
273379,101,1366,1,0,70,2.0043,0.0625,0.3977,1
409198,216,1364,1,0,70,2.3345,0.5667,0.6422,1
352046,57,1364,1,0,70,1.7559,-0.1,0.1954,1
424138,86,1356,1,0,70,1.9345,-0.0833,0.2432,1
157012,210,1650,1,0,69,2.3222,0.0,0.4779,1
756928,110,1648,1,0,69,2.0414,0.0,0.2583,1
962885,66,1690,1,0,150,1.8195,-0.2,0.1852,1
475885,33,1688,1,0,150,1.5185,0.0,0.156,1
973754,92,1688,1,0,150,1.9638,0.1667,0.2288,1
78581,111,1690,1,0,150,2.0453,-0.0714,0.3097,1
416927,140,1690,1,0,150,2.1461,-0.0667,0.3509,1
925018,74,1652,1,0,100,1.8692,0.1818,0.2051,1
842997,476,1666,1,0,100,2.6776,0.0,0.8958,1
609057,59,1656,1,0,100,1.7708,0.2,0.1852,1
277950,124,1656,1,0,100,2.0934,0.0769,0.2739,1
928808,119,1658,1,0,100,2.0756,0.0769,0.2739,1
814101,1222,1654,1,0,80,3.0871,0.1429,1.0,1
642094,64,1656,1,0,80,1.8062,-0.2,0.1852,1
94627,100,1652,1,0,80,2.0,0.0833,0.2432,1
673148,155,1654,1,0,80,2.1903,-0.1765,0.3945,1
504188,1284,1648,1,0,80,3.1086,0.3667,1.0,1
984178,82,1696,1,0,100,1.9138,0.0,0.23,1
550587,69,1688,1,0,100,1.8389,-0.1818,0.2051,1
996711,68,1618,1,0,70,1.8325,0.2727,0.1934,1
854813,191,1666,0,1,40,2.281,0.2222,0.417,1
448223,456,1668,0,1,40,2.659,0.3548,0.8927,1
596884,114,1666,0,1,40,2.0569,0.3333,0.266,1
987945,55,1362,0,1,175,1.7404,0.1111,0.1773,1
352760,85,1396,0,1,120,1.9294,0.0,0.23,1
855247,54,1360,0,1,40,1.7324,0.0,0.1862,1
442515,118,1358,0,1,40,2.0719,0.0769,0.2739,1
42227,54,1692,0,1,70,1.7324,0.1,0.1954,1
575182,98,1356,0,1,40,1.9912,0.25,0.215,1
901329,183,1358,0,1,40,2.2624,0.4286,0.417,1
271825,576,1362,0,1,40,2.7604,0.3529,0.9513,1
144863,451,1354,0,1,40,2.6542,0.0385,0.9104,1
400181,194,1694,1,0,80,2.2878,0.0588,0.4498,1
75315,73,1694,0,1,60,1.8633,0.0,0.2061,1
713200,86,1694,0,1,60,1.9345,-0.0909,0.2173,1
514239,137,1692,0,1,60,2.1367,0.0,0.33,1
160247,71,1698,0,1,60,1.8513,-0.2727,0.1934,1
808689,33,1698,0,1,60,1.5185,-0.1429,0.1499,1
106686,75,1696,0,1,60,1.8751,0.3333,0.2018,1
459202,59,1696,0,1,60,1.7708,-0.1111,0.1773,1
700813,638,1364,1,0,80,2.8048,0.0313,0.99,1
6606,106,1358,0,1,40,2.0253,0.375,0.2792,1
876615,143,1362,0,1,40,2.1553,0.0,0.33,1
107219,178,1360,0,1,40,2.2504,-0.1177,0.4219,1
579051,190,1360,0,1,40,2.2787,0.3,0.4629999999999999,1
956200,305,1360,0,1,40,2.4843,-0.2963,0.8029999999999999,1
190610,125,1356,1,0,200,2.0969,-0.1429,0.2901,1
28522,479,1692,0,1,300,2.6803,0.6154,0.9998,1
752716,1695,1692,0,1,300,3.2292,0.5213,1.0,1
588215,326,1692,0,1,300,2.5132,0.7292,0.8952,1
620400,204,1692,0,1,300,2.3096,0.7027,0.6678,1
742248,714,1692,0,1,300,2.8537,0.6377,0.9999,1
200199,297,1692,0,1,300,2.4728,0.6,0.9048,1
480576,301,1692,0,1,300,2.4786,0.5714,0.8153,1
681658,218,1692,0,1,300,2.3385,0.4074,0.7037,1
814897,744,1692,0,1,300,2.8716,0.5614,0.9994,1
70600,174,1692,0,1,300,2.2406,0.2,0.5296,1
290465,168,1692,0,1,300,2.2253,0.4615,0.6015,1
623432,703,1692,0,1,300,2.847,0.5246,0.9999,1
105159,460,1692,0,1,300,2.6628,0.6047,0.9457,1
260588,509,1692,0,1,300,2.7067,0.5961,0.9949,1
967924,192,1692,0,1,300,2.2833,0.4074,0.7037,1
762586,305,1692,0,1,300,2.4843,0.7609,0.7955,1
276564,323,1692,0,1,300,2.5092,0.6939,0.9471,1
995788,123,1692,0,1,300,2.0899,0.2941,0.3419,1
579620,200,1692,0,1,300,2.301,0.52,0.4963,1
534158,833,1692,0,1,300,2.9207,0.6571,0.9999,1
533659,196,1692,0,1,300,2.2923,0.28,0.7281,1
680508,430,1692,0,1,300,2.6335,0.4146,0.9895,1
551931,549,1692,0,1,300,2.7396,0.7193,0.9831,1
653920,1570,1692,0,1,300,3.1959,0.5581,1.0,1
921769,2293,1353,0,1,300,3.3604,0.7714,1.0,1
259667,4860,1353,0,1,300,3.6866,0.8562,1.0,1
632158,6102,1353,0,1,300,3.7855,0.7917,1.0,1
336351,122,1394,0,1,120,2.0864,0.4348,0.4946,1
522654,279,1396,0,1,120,2.4456,0.6667,0.8705,1
422103,461,1396,0,1,120,2.6637,0.5294,0.9979,1
462590,87,1690,0,1,70,1.9395,0.25,0.3241,1
87415,99,1692,0,1,70,1.9956,-0.1111,0.4763,1
621529,1421,1692,0,1,70,3.1526,0.8412,1.0,1
279896,87,1690,0,1,70,1.9395,0.3333,0.266,1
509870,137,1692,0,1,70,2.1367,0.3913,0.5329,1
993782,171,1362,0,1,40,2.233,0.6786,0.417,1
694461,229,1362,0,1,40,2.3598,0.2857,0.5212,1
526820,2962,1362,0,1,40,3.4716,0.8921,1.0,1
316723,318,1687,1,0,80,2.5024,0.8871,0.7065,1
510004,353,1387,0,1,50,2.5478,0.6486,0.767,1
798687,115,1387,0,1,50,2.0607,0.5263,0.2942,1
915965,101,1387,0,1,50,2.0043,0.7931,0.2984,1
994814,1934,1353,0,1,70,3.2865,0.9463,1.0,1
990585,148,1353,0,1,70,2.1703,0.9138,0.4796,1
570087,260,1353,0,1,70,2.415,0.75,0.9236,1
547821,3325,1353,0,1,70,3.5218,0.8565,1.0,1
404043,309,1353,0,1,70,2.49,0.7966,0.9373,1
385022,247,1353,0,1,70,2.3927,0.575,0.9254,1
488284,102,1715,0,1,50,2.0086,0.4667,0.2288,1
397334,297,1353,0,1,70,2.4728,0.6389,0.7512,1
654900,5323,1715,0,1,50,3.7262,0.84,1.0,1
927667,52,1688,1,0,60,1.716,0.4615,0.1965,1
676119,200,1686,1,0,60,2.301,0.4583,0.5162,1
983960,468,1692,1,0,70,2.6702,0.6531,0.9718,1
729849,652,1688,1,0,70,2.8142,0.4565,0.9965,1
954556,93,1692,1,0,70,1.9685,0.3571,0.2359,1
618519,6965,1686,1,0,70,3.8429,0.6716,1.0,1
8896,244,1652,1,0,69,2.3874,-0.1154,0.8778,1
609732,51,1652,1,0,69,1.7076,-0.7368,0.2007,1
610105,80,1692,1,0,143,1.9031,-0.6956,0.2806,1
732671,121,1360,0,1,180,2.0828,-0.0714,0.3097,1
960906,99,1378,0,1,40,1.9956,-0.6667,0.3241,1
580223,252,1378,0,1,40,2.4014,0.2609,0.6438,1
352483,55,1374,0,1,40,1.7404,-0.7368,0.2007,1
555563,3432,1366,0,1,40,3.5356,0.6333,1.0,1
122158,271,1370,0,1,40,2.4330000000000003,-0.5641,0.9172,1
932538,89,1370,0,1,40,1.9494,0.1539,0.257,1
985673,131,1346,0,1,40,2.1173,0.0,0.33,1
896423,138,1348,0,1,40,2.1399,0.4348,0.4946,1
586714,68,1354,0,1,40,1.8325,0.3077,0.2253,1
266960,90,1354,0,1,40,1.9542,0.5,0.2384,1
816714,72,1352,0,1,40,1.8573,-0.625,0.3601,1
747844,57,1352,0,1,40,1.7559,0.4167,0.1892,1
482768,63,1350,0,1,40,1.7993,0.1818,0.2051,1
330656,105,1354,0,1,40,2.0212,0.8611,0.3068,1
675024,86,1352,0,1,40,1.9345,0.8077,0.2408,1
42651,74,1352,0,1,40,1.8692,0.9091,0.2051,1
503736,82,1374,0,1,40,1.9138,-0.9546,0.1934,1
208352,75,1376,0,1,40,1.8751,-0.8667,0.2288,1
10644,82,1630,1,0,100,1.9138,-0.7826,0.223,1
335842,126,1630,1,0,100,2.1004,0.4545,0.4366,1
227055,18,1694,1,0,100,1.2553,0.2,0.1322,1
189539,35,1362,0,1,180,1.5441,-0.6154,0.1706,1
43726,129,1354,0,1,50,2.1106,-0.6563,0.5822,1
902503,90,1353,1,0,50,1.9542,-0.3333,0.3601,1
228575,824,1694,1,0,80,2.9159,-0.2222,0.9998,1
112647,1939,1692,1,0,80,3.2876,-0.5667,1.0,1
229747,392,1360,1,0,150,2.5933,0.6154,0.8682,1
305756,836,1360,1,0,150,2.9222,0.84,0.9998,1
312446,159,1687,1,0,80,2.2014,0.44,0.5789,1
757181,113,1687,1,0,80,2.0531,0.0,0.2583,1
812492,114,1687,1,0,80,2.0569,0.3333,0.266,1
979745,116,1687,1,0,80,2.0645,0.3333,0.266,1
293621,169,1687,1,0,80,2.2279,0.6667,0.3241,1
646222,3583,1687,1,0,80,3.5543,0.9325,1.0,1
214577,1613,1687,1,0,80,3.2076,0.875,1.0,1
549099,745,1687,1,0,80,2.8722,0.9032,0.9996,1
956457,1949,1687,1,0,80,3.2898,0.8571,1.0,1
547143,806,1687,1,0,80,2.9063,0.9124,0.9999,1
424215,709,1687,1,0,80,2.8507,0.9167,0.9886,1
743956,949,1687,1,0,80,2.9773,0.8803,0.9999,1
763254,1183,1687,1,0,80,3.073,0.9103,1.0,1
997363,996,1687,1,0,80,2.9983,0.8824,0.9999,1
960548,754,1687,1,0,80,2.8774,0.8641,0.9995,1
600600,862,1687,1,0,80,2.9355,0.875,0.9998,1
923798,61,1687,1,0,80,1.7853,-0.3333,0.2018,1
919168,169,1687,1,0,80,2.2279,0.775,0.5951,1
414700,54,1467,1,0,100,1.7324,-0.0769,0.2739,1
568284,333,1623,1,0,100,2.5224,-0.0435,0.7955,1
438773,369,1687,0,1,150,2.567,0.5,0.8627,1
985183,360,1687,0,1,200,2.5563,0.2,0.9419,1
924299,185,1687,0,1,200,2.2672,0.7419,0.4106,1
726515,226,1373,0,1,40,2.3541,0.5926,0.4913,1
43279,37334,1387,0,1,40,4.5721,0.6748,1.0,1
731311,230,1353,0,1,70,2.3617,0.25,0.8705,1
619404,1467,1353,0,1,70,3.1664,0.4286,0.9999,1
574581,1283,1353,0,1,70,3.1082,0.7347,1.0,1
651090,107,1353,0,1,70,2.0294,0.76,0.266,1
928880,788,1353,0,1,70,2.8965,0.9008,0.9999,1
399092,419,1353,0,1,70,2.6222,0.7368,0.9755,1
954107,184,1353,0,1,70,2.2648,0.4545,0.4366,1
664213,260,1353,0,1,70,2.415,0.5143,0.8756,1
447123,747,1280,1,0,100,2.8733,0.7324,0.9991,1
553286,1002,1633,0,1,300,3.0009,-0.4462,1.0,1
746656,138,1633,0,1,250,2.1399,0.6,0.4138,1
923569,191,1627,0,1,40,2.281,0.0625,0.3977,1
711514,1055,1687,1,0,80,3.0233,0.3273,1.0,1
594060,64,1690,1,0,60,1.8062,0.4667,0.2288,1
599473,109,1692,1,0,70,2.0374,-0.3889,0.3329,1
9498,63,1690,1,0,70,1.7993,0.1,0.1954,1
398367,147,1690,1,0,70,2.1673,0.5,0.3359,1
267062,77,1692,1,0,70,1.8865,0.4667,0.2288,1
248615,137,1690,1,0,70,2.1367,0.4211,0.3494,1
306164,101,1692,1,0,70,2.0043,0.0833,0.2432,1
261813,2782,1688,1,0,70,3.4444,-0.84,1.0,1
861937,293,1364,1,0,70,2.4669,-0.2759,0.8854,1
203706,78,1364,1,0,70,1.8921,0.1539,0.257,1
953049,74,1364,1,0,70,1.8692,-0.7273,0.2432,1
895601,6019,1364,1,0,70,3.7795,-0.1681,1.0,1
998392,83,1650,1,0,70,1.9191,-0.25,0.215,1
275706,72,1650,1,0,70,1.8573,-0.0909,0.2173,1
23348,73,1652,1,0,70,1.8633,0.0,0.2583,1
85348,278,1654,1,0,70,2.444,0.5161,0.7474,1
602323,80,1652,1,0,70,1.9031,-0.7917,0.2288,1
971921,83,1652,1,0,70,1.9191,0.1429,0.2901,1
827233,409,1654,1,0,70,2.6117,0.6383,0.9648,1
928624,102,1650,1,0,70,2.0086,0.0,0.2914,1
512935,55,1650,1,0,70,1.7404,0.1111,0.1773,1
353862,155,1650,1,0,70,2.1903,-0.2609,0.6438,1
83284,57,1650,1,0,70,1.7559,0.2,0.1852,1
985362,74,1652,1,0,100,1.8692,0.4615,0.1965,1
199143,145,1650,1,0,100,2.1614,0.5238,0.3509,1
565232,82,1712,1,0,100,1.9138,0.0909,0.2173,1
513786,53,1710,1,0,100,1.7243,-0.5333,0.2116,1
455197,71,1364,1,0,120,1.8513,0.0769,0.2739,1
174303,78,1652,1,0,80,1.8921,0.25,0.215,1
519571,89,1652,1,0,80,1.9494,0.0909,0.2173,1
364532,149,1656,1,0,80,2.1732,0.25,0.3241,1
913406,784,1648,1,0,80,2.8943,0.0,1.0,1
866768,52,1620,1,0,70,1.716,-0.125,0.1622,1
917756,88,1692,1,0,70,1.9445,-0.375,0.2792,1
115067,150,1360,0,1,40,2.1761,0.5833,0.3977,1
366439,110,1360,0,1,40,2.0414,0.0,0.2583,1
100077,42,1360,0,1,40,1.6233,0.4545,0.1715,1
545278,66,1360,0,1,40,1.8195,0.2,0.1852,1
489329,49,1360,0,1,40,1.6902,0.5,0.1773,1
123469,289,1374,0,1,40,2.4609,0.7,0.7659,1
457119,657,1374,0,1,40,2.8176,0.6613,0.9987,1
754613,45,1358,0,1,130,1.6532,0.3,0.1753,1
719993,25,1360,0,1,130,1.3979,0.2857,0.1441,1
330424,81,1360,0,1,130,1.9085,0.4667,0.2288,1
462499,68,1360,0,1,130,1.8325,0.4615,0.1965,1
675075,366,1360,0,1,130,2.5635,0.3793,0.8123,1
907322,193,1360,0,1,40,2.2856,0.4286,0.417,1
934487,415,1360,0,1,40,2.6181,0.5143,0.8756,1
923853,54,1366,0,1,185,1.7324,0.0,0.1862,1
284177,73,1356,0,1,175,1.8633,0.75,0.2061,1
411907,224,1690,0,1,70,2.3503,0.5172,0.6663,1
388392,345,1694,0,1,70,2.5378,-0.4815,0.9997,1
823935,263,1690,0,1,70,2.42,0.5484,0.7065,1
694038,68,1692,0,1,70,1.8325,0.4667,0.2288,1
154806,121,1356,0,1,40,2.0828,-0.1429,0.2901,1
175962,103,1694,1,0,80,2.0128,-0.0833,0.2432,1
333368,139,1356,0,1,40,2.143,0.72,0.2998,1
763472,139,1362,1,0,200,2.143,0.6923,0.3479,1
14221,161,1364,1,0,200,2.2068,0.2353,0.3678,1
689182,168,1360,1,0,200,2.2253,-0.4211,0.3494,1
175287,980,1356,1,0,200,2.9912,-0.5556,0.9999,1
193158,150,1356,1,0,200,2.1761,0.4,0.3977,1
337593,19818,1358,1,0,200,4.2971,0.2618,1.0,1
410821,249,1356,1,0,200,2.3962,0.3667,0.8563,1
188586,206,1632,1,0,200,2.3139,-0.4828,0.7079,1
725571,282,1356,1,0,200,2.4502,0.0435,0.7955,1
557594,206,1614,1,0,200,2.3139,0.2857,0.8479,1
289481,250,1353,0,1,70,2.3979,0.9231,0.5378,1
197613,170,1333,0,1,40,2.2304,0.7273,0.4913,1
599598,71,1623,1,0,100,1.8513,-0.1539,0.257,1
864436,1241,1650,1,0,69,3.0938,-0.2394,1.0,1
422557,60,1654,1,0,69,1.7781,-0.8461,0.2105,1
792631,65,1648,1,0,69,1.8129,-0.0909,0.2173,1
1623,265,1692,0,1,70,2.4232,-0.6744,0.8806,1
115011,1970,1346,1,0,100,3.2945,0.745,1.0,1
955539,235,1362,0,1,40,2.3711,0.6342,0.8894,1
441310,91,1364,0,1,40,1.959,0.3333,0.266,1
81746,3042,1360,0,1,200,3.4832,0.7782,1.0,1
499019,2691,1356,0,1,200,3.4299,0.7952,1.0,1
178136,1126,1360,0,1,200,3.0515,0.75,1.0,1
715467,51,1358,0,1,200,1.7076,-0.2727,0.1934,1
703348,69,1358,0,1,200,1.8389,-0.3571,0.2359,1
515876,2822,1360,0,1,200,3.4506,0.7381,1.0,1
414931,62,1360,0,1,200,1.7924,-0.5294,0.2482,1
287821,8035,1360,0,1,200,3.905,0.6517,1.0,1
330921,64,1360,0,1,200,1.8062,-0.6667,0.215,1
24571,1760,1360,0,1,200,3.2455,0.8523,1.0,1
124984,1170,1362,0,1,200,3.0682,0.9467,0.9997,1
67940,6156,1362,0,1,200,3.7893,0.5133,1.0,1
222288,104,1362,0,1,200,2.017,0.0667,0.3509,1
105251,414,1360,0,1,200,2.617,0.8461,0.9856,1
375129,160,1394,0,1,220,2.2041,0.6667,0.4025,1
339920,938,1392,0,1,220,2.9722,0.7067,0.9999,1
756337,407,1394,0,1,220,2.6096,0.8065,0.95,1
646668,500,1392,0,1,220,2.699,0.8028,0.9902,1
496667,188,1392,0,1,220,2.2742,0.3462,0.7174,1
116990,532,1392,0,1,220,2.7259,0.6774,0.9981,1
93848,952,1394,0,1,220,2.9786,0.7701,0.9999,1
974773,1499,1392,0,1,220,3.1758,0.8726,1.0,1
843709,1006,1392,0,1,220,3.0026,0.679,1.0,1
78064,1275,1394,0,1,220,3.1055,0.8037,1.0,1
794295,1994,1394,0,1,220,3.2997,0.8726,1.0,1
578120,3297,1394,0,1,220,3.5181,0.773,1.0,1
113023,2281,1394,0,1,220,3.3581,0.7727,1.0,1
179313,1058,1396,0,1,220,3.0245,0.8271,1.0,1
269958,103,1690,0,1,70,2.0128,-0.5263,0.2942,1
140886,160,1690,0,1,70,2.2041,-0.7222,0.5951,1
347308,182,1630,0,1,140,2.2601,0.0556,0.5063,1
123953,347,1362,0,1,40,2.5403,0.7447,0.8513,1
57409,110,1387,0,1,40,2.0414,0.0,0.33,1
867394,145,1387,0,1,40,2.1614,-0.1818,0.6514,1
618620,146,1387,0,1,40,2.1644,-0.1053,0.5345,1
736332,140,1387,0,1,40,2.1461,-0.1875,0.3479,1
856523,205,1387,0,1,40,2.3117,0.6552,0.4796,1
563887,226,1387,0,1,40,2.3541,-0.05,0.6268,1
568593,113,1387,0,1,40,2.0531,0.55,0.3068,1
84012,151,1387,0,1,40,2.1790000000000003,0.0,0.4235,1
281752,132,1387,0,1,40,2.1206,0.1053,0.5345,1
665350,230,1387,0,1,40,2.3617,0.375,0.5951,1
507328,110,1387,0,1,40,2.0414,0.6191,0.2901,1
399645,158,1373,0,1,40,2.1987,0.5,0.4009,1
429826,166,1373,0,1,40,2.2201,0.3636,0.5096,1
350522,133,1387,0,1,40,2.1239,-0.2353,0.3678,1
962145,128,1373,0,1,40,2.1072,0.2632,0.4399,1
278987,217,1373,0,1,40,2.3365,0.2,0.5296,1
952657,127,1373,0,1,40,2.1038,0.3333,0.3601,1
194371,117,1373,0,1,40,2.0682,0.3333,0.266,1
153912,114,1373,0,1,40,2.0569,-0.0714,0.3097,1
733285,140,1373,0,1,40,2.1461,0.4762,0.3834,1
726429,141,1373,0,1,40,2.1492,0.3333,0.3601,1
300531,130,1373,0,1,40,2.1139,0.25,0.3241,1
866073,128,1373,0,1,40,2.1072,0.8809,0.3509,1
308681,65,1648,1,0,69,1.8129,-0.8148,0.2469,1
397333,106,1654,1,0,100,2.0253,0.2667,0.286,1
456281,243,1602,0,1,40,2.3856,0.1852,0.8749,1
994847,294,1602,0,1,40,2.4683,-0.0454,0.7436,1
421302,373,1604,0,1,40,2.5717,0.1786,0.9071,1
826325,203,1600,0,1,40,2.3075,-0.28,0.7281,1
342939,152,1600,0,1,40,2.1818,-0.3043,0.6079,1
320614,359,1360,1,0,300,2.5551,-0.46,0.9991,1
203331,54,1358,1,0,300,1.7324,0.1,0.1954,1
423404,162,1623,1,0,100,2.2095,-0.5,0.8019,1
328711,2059,1387,0,1,40,3.3137,0.8,1.0,1
557559,1981,1387,0,1,40,3.2969,0.0368,1.0,1
306165,67,1354,1,0,70,1.8261,-0.1667,0.2288,1
597792,838,1358,1,0,70,2.9232,0.7237,0.9998,1
656571,59,1356,1,0,70,1.7708,-0.1,0.1954,1
963438,624,1356,1,0,70,2.7952,0.6364,0.9998,1
360458,80,1358,1,0,70,1.9031,-0.2941,0.3419,1
942578,55,1354,1,0,70,1.7404,0.1818,0.2051,1
121522,62,1358,1,0,70,1.7924,0.5714,0.1892,1
241216,70,1356,1,0,70,1.8451,0.0909,0.2173,1
423372,77,1354,1,0,70,1.8865,-0.6956,0.2806,1
57738,543,1350,1,0,70,2.7348,-0.5574,0.9999,1
465393,86,1350,1,0,70,1.9345,0.6316,0.2445,1
494190,529,1354,1,0,70,2.7235,-0.0938,0.9848,1
981544,463,1360,0,1,130,2.6656,0.68,0.965,1
577194,563,1358,0,1,175,2.7505,-0.6486,1.0,1
467455,289,1358,0,1,175,2.4609,-0.3636,0.9312,1
58809,366,1358,0,1,175,2.5635,-0.4773,0.9913,1
574989,206,1358,0,1,175,2.3139,-0.3478,0.5708,1
203401,269,1364,0,1,50,2.4297,-0.2059,0.9838,1
40590,236,1364,0,1,50,2.3729,0.1304,0.7411,1
661077,238,1364,0,1,50,2.3766,-0.4828,0.7079,1
884064,243,1364,0,1,50,2.3856,0.1364,0.6839,1
368013,337,1362,0,1,50,2.5276,-0.0588,0.9947,1
227240,254,1362,0,1,50,2.4048,-0.5882,0.7609999999999999,1
405960,212,1364,0,1,50,2.3263,-0.0968,0.9775,1
262720,361,1362,0,1,50,2.5575,-0.0357,0.9537,1
703761,128,1360,0,1,40,2.1072,-0.3684,0.3787,1
95498,128,1358,0,1,40,2.1072,-0.3684,0.3787,1
690637,649,1360,0,1,40,2.8122,0.2292,0.9999,1
970839,288,1356,0,1,40,2.4594,-0.3636,0.9312,1
374223,434,1358,0,1,40,2.6375,-0.1818,0.9806,1
932956,383,1354,0,1,40,2.5832,-0.4048,0.9932,1
567169,203,1354,0,1,40,2.3075,-0.05,0.6268,1
846063,1666,1356,0,1,40,3.2217,-0.5657,1.0,1
697349,617,1354,0,1,40,2.7903,0.6066,0.9996,1
440934,204,1358,0,1,40,2.3096,0.0,0.8958,1
246068,160,1356,0,1,40,2.2041,0.0526,0.5659,1
591598,146,1356,0,1,40,2.1644,-0.2632,0.4399,1
644461,235,1356,0,1,40,2.3711,-0.0952,0.6559,1
361793,106,1387,0,1,40,2.0253,0.0,0.2583,1
325959,54,1358,1,0,100,1.7324,0.5,0.204,1
452810,56,1360,1,0,100,1.7482,-0.5,0.204,1
79644,1182,1360,1,0,100,3.0726,-0.12,1.0,1
818836,66,1362,1,0,120,1.8195,0.0,0.1862,1
591122,4758,1364,1,0,120,3.6774,0.9362,1.0,1
666063,84,1362,1,0,120,1.9243,0.4375,0.2583,1
240038,67,1362,1,0,120,1.8261,-0.2,0.1852,1
